project_id	workflow	experimental_strategy	aliquot	reason
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EW-A423-10A-01D-A243-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-GI-A2C9-01A-11D-A21Q-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-GI-A2C9-11A-22D-A21Q-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-GM-A3NY-01A-11D-A21Q-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-GM-A3NY-10A-01D-A21Q-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-GM-A3XN-01A-12D-A22X-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-GM-A3XN-10A-01D-A22X-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-GM-A4E0-01A-12D-A25Q-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-GM-A4E0-10A-01D-A25Q-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-JL-A3YW-01A-12D-A23C-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-JL-A3YW-10B-01D-A23C-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-JL-A3YX-01A-11D-A22X-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-JL-A3YX-10A-01D-A22X-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-LL-A440-01A-11D-A243-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-LL-A440-10A-01D-A243-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-LL-A441-01A-11D-A243-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-LL-A441-10A-01D-A243-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-LQ-A4E4-01A-11D-A25Q-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-LQ-A4E4-10A-01D-A25Q-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-MS-A51U-01A-31D-A25Q-09	Contamination
TCGA-BRCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-MS-A51U-10A-01D-A25Q-09	Contamination
TCGA-BRCA	MuSE	WXS	TCGA-A7-A0DB-10A-01W-A021-09	Unpaired Aliquots
TCGA-BRCA	MuSE	WXS	TCGA-A7-A13D-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuSE	WXS	TCGA-A7-A13E-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuSE	WXS	TCGA-A7-A26E-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuSE	WXS	TCGA-A7-A26J-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuSE	WXS	TCGA-A8-A07R-10B-01W-A055-09	Unpaired Aliquots
TCGA-BRCA	MuSE Annotation	WXS	TCGA-A7-A0DB-10A-01W-A021-09	Unpaired Aliquots
TCGA-BRCA	MuSE Annotation	WXS	TCGA-A7-A13D-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuSE Annotation	WXS	TCGA-A7-A13E-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuSE Annotation	WXS	TCGA-A7-A26E-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuSE Annotation	WXS	TCGA-A7-A26J-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuSE Annotation	WXS	TCGA-A8-A07R-10B-01W-A055-09	Unpaired Aliquots
TCGA-BRCA	MuTect2	WXS	TCGA-A7-A0DB-10A-01W-A021-09	Unpaired Aliquots
TCGA-BRCA	MuTect2	WXS	TCGA-A7-A13D-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuTect2	WXS	TCGA-A7-A13E-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuTect2	WXS	TCGA-A7-A26E-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuTect2	WXS	TCGA-A7-A26J-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuTect2	WXS	TCGA-A8-A07R-10B-01W-A055-09	Unpaired Aliquots
TCGA-BRCA	MuTect2 Annotation	WXS	TCGA-A7-A0DB-10A-01W-A021-09	Unpaired Aliquots
TCGA-BRCA	MuTect2 Annotation	WXS	TCGA-A7-A13D-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuTect2 Annotation	WXS	TCGA-A7-A13E-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuTect2 Annotation	WXS	TCGA-A7-A26E-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuTect2 Annotation	WXS	TCGA-A7-A26J-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	MuTect2 Annotation	WXS	TCGA-A8-A07R-10B-01W-A055-09	Unpaired Aliquots
TCGA-BRCA	SomaticSniper	WXS	TCGA-A7-A0DB-10A-01W-A021-09	Unpaired Aliquots
TCGA-BRCA	SomaticSniper	WXS	TCGA-A7-A13D-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	SomaticSniper	WXS	TCGA-A7-A13E-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	SomaticSniper	WXS	TCGA-A7-A26E-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	SomaticSniper	WXS	TCGA-A7-A26J-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	SomaticSniper	WXS	TCGA-A8-A07R-10B-01W-A055-09	Unpaired Aliquots
TCGA-BRCA	SomaticSniper Annotation	WXS	TCGA-A7-A0DB-10A-01W-A021-09	Unpaired Aliquots
TCGA-BRCA	SomaticSniper Annotation	WXS	TCGA-A7-A13D-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	SomaticSniper Annotation	WXS	TCGA-A7-A13E-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	SomaticSniper Annotation	WXS	TCGA-A7-A26E-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	SomaticSniper Annotation	WXS	TCGA-A7-A26J-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	SomaticSniper Annotation	WXS	TCGA-A8-A07R-10B-01W-A055-09	Unpaired Aliquots
TCGA-BRCA	VarScan2	WXS	TCGA-A7-A0DB-10A-01W-A021-09	Unpaired Aliquots
TCGA-BRCA	VarScan2	WXS	TCGA-A7-A13D-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	VarScan2	WXS	TCGA-A7-A13E-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	VarScan2	WXS	TCGA-A7-A26E-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	VarScan2	WXS	TCGA-A7-A26J-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	VarScan2	WXS	TCGA-A8-A07R-10B-01W-A055-09	Unpaired Aliquots
TCGA-BRCA	VarScan2 Annotation	WXS	TCGA-A7-A0DB-10A-01W-A021-09	Unpaired Aliquots
TCGA-BRCA	VarScan2 Annotation	WXS	TCGA-A7-A13D-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	VarScan2 Annotation	WXS	TCGA-A7-A13E-10A-02D-A272-09	Unpaired Aliquots
TCGA-BRCA	VarScan2 Annotation	WXS	TCGA-A7-A26E-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	VarScan2 Annotation	WXS	TCGA-A7-A26J-10A-01D-A272-09	Unpaired Aliquots
TCGA-BRCA	VarScan2 Annotation	WXS	TCGA-A8-A07R-10B-01W-A055-09	Unpaired Aliquots
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-C5-A1BQ-01C-11D-A20U-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-C5-A1BQ-10A-01D-A20U-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-C5-A2LZ-01A-11D-A20U-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-C5-A2LZ-10B-01D-A20U-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-C5-A3HD-01B-11D-A20U-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-C5-A3HD-10A-01D-A20U-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-C5-A3HE-01A-21D-A22X-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-C5-A3HE-10A-01D-A22X-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-C5-A3HL-01A-11D-A20U-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-C5-A3HL-10A-01D-A20U-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DS-A1OC-01A-11D-A14W-08	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DS-A1OC-10A-01D-A14W-08	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EA-A44S-01A-12D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EA-A44S-10A-01D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EA-A4BA-01A-21D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EA-A4BA-10A-01D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EA-A50E-01A-21D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EA-A50E-10A-01D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EA-A556-01A-11D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EA-A556-10A-01D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EK-A3GJ-01A-21D-A20U-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EK-A3GJ-11A-11D-A20U-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-FU-A57G-01A-11D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-FU-A57G-10A-01D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-HM-A4S6-01A-11D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-HM-A4S6-10A-01D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-IR-A3LC-01A-11D-A20U-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-IR-A3LC-10A-01D-A20U-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-MU-A51Y-01A-11D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-MU-A51Y-10A-01D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-MY-A5BD-01A-11D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-MY-A5BD-10A-01D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-MY-A5BE-01A-21D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-MY-A5BE-10A-01D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-MY-A5BF-01A-11D-A26G-09	Contamination
TCGA-CESC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-MY-A5BF-10A-01D-A26G-09	Contamination
TCGA-CHOL	STAR 2-Pass Chimeric	RNA-Seq	TCGA-W5-AA2R-01A-11R-A41I-07	Failed Harmonization
TCGA-CHOL	STAR 2-Pass Genome	RNA-Seq	TCGA-W5-AA2R-01A-11R-A41I-07	Failed Harmonization
TCGA-CHOL	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-W5-AA2R-01A-11R-A41I-07	Failed Harmonization
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-2671-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-2672-01A-01R-0826-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-2674-01A-02R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-2676-01A-01R-0826-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-2677-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-2678-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-2679-01A-02R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-2680-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-2681-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-2682-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-2683-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-2684-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-2685-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-3807-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-3808-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-3809-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-3810-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A6-4107-01A-02R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3488-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3492-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3494-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3495-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3502-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3506-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3509-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3510-01A-01R-1410-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3514-01A-02R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3516-01A-02R-0826-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3517-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3518-01A-02R-0826-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3519-01A-02R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3520-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3521-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3522-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3524-01A-02R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3525-01A-02R-0826-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3527-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3529-01A-02R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3530-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3531-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3532-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3534-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3538-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3542-01A-02R-1873-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3543-01A-01R-0826-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3544-01A-01R-1873-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3548-01A-01R-1873-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3549-01A-02R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3552-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3553-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3554-01A-01R-0826-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3555-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3556-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3560-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3561-01A-01R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3562-01A-02R-0821-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3664-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3666-01A-02R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3667-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3672-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3673-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3678-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3679-01A-02R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3680-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3681-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3684-01A-02R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3688-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3692-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3693-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3696-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3710-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3715-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3811-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3812-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3814-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3815-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3818-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3819-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3821-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3831-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3833-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3837-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3841-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3842-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3844-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3845-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3846-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3848-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3850-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3851-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3852-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3854-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3855-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3856-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3858-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3860-01A-02R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3861-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3862-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3864-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3866-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3867-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3869-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3870-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3872-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3875-01A-01R-0905-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3877-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3930-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3939-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3941-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3947-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3949-01A-01R-1022-07	Single-End Sequencing
TCGA-COAD	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AA-3950-01A-02R-1022-07	Single-End Sequencing
